function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,11398432489.428545,0.04710041599999999,0.046743716186874396,0.04745711581312559
mul,11400503199.480692,0.047091861,0.04672531652475875,0.047458405475241244
add,12677561685.106499,0.063522181,0.06307869733384117,0.06396566466615883
triad,12713207478.363209,0.063344075,0.0628949989100357,0.0637931510899643
dot,2722903881.0933065,0.19716851400000002,0.18567476404899874,0.2086622639510013
