function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,11223632510.041868,0.04783397100000001,0.04768408395179895,0.04798385804820107
mul,11120360992.813501,0.04827819100000001,0.04803016535473973,0.048526216645260294
add,12336659364.151266,0.06527750700000001,0.06499685876762536,0.06555815523237467
triad,12381254826.948462,0.06504238700000001,0.06479438142005603,0.06529039257994398
dot,11005760246.089748,0.04878090200000001,0.04824699246786831,0.04931481153213171
