function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,11065401612.573385,0.048517977999999996,0.047654170899770185,0.04938178510022981
mul,11151842104.12617,0.048141904,0.04739101923317693,0.04889278876682307
add,12427359517.627823,0.064801084,0.06376177096056077,0.06584039703943922
triad,12398620455.378807,0.064951288,0.06382464806968466,0.06607792793031533
dot,16645572925.992329,0.032253075,0.031451279728477964,0.033054870271522034
