function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,11471987005.374369,0.046798424,0.0461100792369842,0.047486768763015795
mul,11525822289.284145,0.046579836,0.04589762100135731,0.04726205099864269
add,12876282813.315554,0.062541836,0.06164644556952193,0.06343722643047808
triad,12882800651.68251,0.06251019399999999,0.06160576798667584,0.06341462001332414
dot,17438814655.049904,0.030785975,0.03007939809733744,0.031492551902662556
