function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,11536549733.206322,0.04653652300000001,0.045822785054274076,0.047250260945725944
mul,11540066071.048916,0.046522343,0.04585164656295636,0.04719303943704364
add,12833078631.219007,0.062752391,0.06185037825348796,0.06365440374651206
triad,12856713184.355333,0.062637033,0.061746362869783515,0.06352770313021647
dot,17328171717.83289,0.030982548000000002,0.03021922319924877,0.03174587280075123
