function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,34777256864.39452,0.015437413999999997,0.015344949452857472,0.015529878547142521
mul,35036939053.11083,0.015322996999999998,0.015226640520444035,0.015419353479555961
add,32783667487.574932,0.024564255,0.024441654833531314,0.024686855166468687
triad,32933611468.0856,0.024452416000000005,0.024326255183625616,0.024578576816374393
dot,30602094895.004448,0.0175436,0.01743851482641905,0.01764868517358095
