function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,16658525567.071388,0.032227997,0.03058057819093754,0.03387541580906246
mul,17407299873.86238,0.030841710999999997,0.02924972510523942,0.032433696894760576
add,19282670411.078003,0.04176321799999999,0.04008804671033507,0.04343838928966491
triad,17008763742.156109,0.047346555,0.04476480455588188,0.049928305444118116
dot,3916268316.6859565,0.13708736700000002,0.13275942834713242,0.1414153056528676
