function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,19710296616.202293,0.027238094,0.026465911482612074,0.028010276517387928
mul,19185502593.059914,0.027983155999999995,0.02711983515638166,0.02884647684361833
add,20636909706.533318,0.039022624,0.037868807973645516,0.04017644002635448
triad,21790401589.352753,0.036956931,0.03598699907767368,0.03792686292232632
dot,25657994855.505974,0.020924118000000002,0.01979407564296477,0.022054160357035234
