function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,34856444373.430725,0.015402342999999995,0.015315401942844004,0.015489284057155987
mul,34994602039.49604,0.015341535000000002,0.015245260623681723,0.01543780937631828
add,32824889262.2211,0.024533407,0.024421051892172623,0.024645762107827377
triad,32890703093.35985,0.024484315999999996,0.024350974531456324,0.024617657468543667
dot,30629107226.96685,0.017528128,0.017412058750472317,0.017644197249527684
