function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,19011142925.152237,0.028239801999999998,0.027733786531495348,0.028745817468504648
mul,19353194533.35817,0.027740687,0.027408569214416183,0.028072804785583817
add,21195765681.176197,0.037993738,0.037467303165733636,0.03852017283426636
triad,20772987044.986378,0.038766999,0.03812171022218271,0.039412287777817294
dot,24950465228.929543,0.021517471000000007,0.020928740121321503,0.02210620187867851
