function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,18422888279.975266,0.029141517000000002,0.028151950307443288,0.030131083692556716
mul,18217715840.899178,0.029469716,0.02836003478918676,0.03057939721081324
add,19011070668.215557,0.042359864,0.040615486657876926,0.04410424134212307
triad,19358823619.77042,0.041598931000000006,0.039836397629946535,0.043361464370053476
dot,19689773434.309555,0.027266485000000003,0.025419723064234775,0.02911324693576523
