function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,17791076640.48231,0.030176414999999998,0.028662942869283697,0.0316898871307163
mul,19147445350.233738,0.028038775000000002,0.02725341588587949,0.028824134114120513
add,20193061695.797554,0.03988035,0.03863181178540417,0.041128888214595836
triad,20689275183.835842,0.03892385600000001,0.03763901165236749,0.04020870034763252
dot,24045093464.745758,0.022327670000000004,0.02099936566720284,0.023655974332797168
