function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,5194263419.055418,0.10335842999999999,0.1030513282670418,0.10366553173295817
mul,5163983013.432471,0.10396449999999997,0.1036531331439187,0.10427586685608124
add,5421906699.775517,0.14852826,0.14803187176643812,0.14902464823356187
triad,5434344040.451768,0.14818833,0.1477708145689825,0.1486058454310175
dot,900838608.8969352,0.59596792,0.5871655356972513,0.6047703043027487
