function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,5215179452.109352,0.1029439,0.10262828775419855,0.10325951224580146
mul,5179809246.4942255,0.10364685,0.10335695323916197,0.10393674676083803
add,5438620409.921376,0.14807180999999997,0.14775271768479512,0.14839090231520483
triad,5443689409.184222,0.14793393,0.14758378745478307,0.14828407254521692
dot,6042413717.276655,0.08885040599999999,0.08844125096976957,0.08925956103023042
