function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,15748820945.183447,0.034089594,0.03406613809012153,0.03411304990987847
mul,15601033600.501581,0.03441252200000001,0.03432749508622897,0.03449754891377105
add,16843887264.019857,0.04781000699999999,0.047752319640895685,0.04786769435910429
triad,16853767567.894163,0.047781979,0.04772293199765295,0.047841026002347055
dot,23985435151.042934,0.022383205,0.02234080941710909,0.02242560058289091
