function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,15770855530.81322,0.034041965,0.034023139030513995,0.034060790969486006
mul,15655969241.133678,0.034291771000000006,0.03424811459622725,0.03433542740377276
add,16889292642.253464,0.04768147400000001,0.04761119271030527,0.04775175528969475
triad,16897191693.420519,0.04765918399999999,0.04759054407039221,0.047727823929607775
dot,23719473859.51594,0.022634182999999995,0.022586204313612916,0.022682161686387075
