function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,25065857443.97321,0.021418414,0.02140030039734019,0.02143652760265981
mul,24771417744.263264,0.021672999000000002,0.021654295558469244,0.02169170244153076
add,23965846572.774143,0.03360225,0.03358396170986174,0.03362053829013826
triad,24066473506.82654,0.033461752,0.033383521342542084,0.03353998265745791
dot,23153187919.06511,0.023187775,0.023155330351822392,0.02322021964817761
