function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,15893670938.838997,0.03377891200000001,0.03376187660024016,0.03379594739975986
mul,15868044020.912432,0.033833465,0.033817628316507226,0.033849301683492775
add,17416706670.202026,0.04623758000000001,0.04621033575301875,0.046264824246981265
triad,17386256942.92432,0.04631855900000001,0.04628781463170359,0.04634930336829643
dot,24621962549.658203,0.021804554,0.021781294332156496,0.021827813667843504
