function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,2079894033.558778,0.038463498000000006,0.03843018508803897,0.03849681091196104
mul,2055015170.764183,0.038929152999999994,0.0388945759863634,0.03896373001363659
add,2009489546.4511757,0.05971665800000001,0.059636951901365934,0.05979636409863409
triad,2023248200.893979,0.059310567999999994,0.059239068890478266,0.05938206710952172
dot,2049808029.072427,0.039028045000000004,0.03895699574858816,0.03909909425141185
