function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,2102974733.9940686,0.038041351,0.03782210617535033,0.03826059582464967
mul,2098809704.6756995,0.038116843,0.03804132701143506,0.038192358988564934
add,2013023355.2479444,0.059611827,0.05893829206379718,0.06028536193620282
triad,2025080384.3001797,0.059256907,0.059151746797314275,0.05936206720268572
dot,2008489937.1766944,0.039830919,0.03960484703040989,0.04005699096959011
