function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,2060435350.4154072,0.038826745999999995,0.038778821987660674,0.03887467001233932
mul,2038504755.7424107,0.039244451,0.03920404836065926,0.03928485363934074
add,1999940268.450649,0.060001792,0.05993302575291482,0.060070558247085175
triad,2008002391.5308485,0.05976088499999999,0.05969237547881155,0.059829394521188434
dot,909673472.2522985,0.08794364399999999,0.08452588849638329,0.09136139950361669
