function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,2110771995.068709,0.037900825,0.03785177078181325,0.037949879218186745
mul,2099555681.5288966,0.0381033,0.03806207305427731,0.03814452694572269
add,2029569886.1079798,0.059125828,0.0590943452580446,0.0591573107419554
triad,2031452849.031363,0.05907102399999999,0.05903976723482399,0.059102280765176
dot,2018301554.8389685,0.03963728800000001,0.03958337817484111,0.039691197825158904
