function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,2060431582.6352699,0.038826817,0.038788578376911395,0.038865055623088604
mul,2036469606.8366318,0.03928367000000001,0.03924833606777262,0.03931900393222739
add,1998164552.647423,0.06005511400000001,0.0599939892069416,0.06011623879305841
triad,2006159511.5483074,0.059815781999999984,0.05974785424902995,0.059883709750970016
dot,942739743.8135384,0.084859051,0.08375374268011039,0.08596435931988962
