function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,2440325723.696133,0.032782509,0.032725792939781395,0.03283922506021861
mul,2313607936.2304873,0.034578028,0.03440819746654229,0.0347478585334577
add,2070195248.9122546,0.057965547000000006,0.057874289311394725,0.05805680468860529
triad,2022532427.009586,0.059331557999999986,0.05924535933713768,0.05941775666286229
dot,1846999331.4093297,0.043313497,0.04327672306424506,0.04335027093575494
