function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,2415885072.4816856,0.033114158000000005,0.03304777074289135,0.03318054525710866
mul,1871162815.185974,0.042754163,0.042670617099360215,0.04283770890063978
add,2062053513.862911,0.058194416,0.058128459151703435,0.05826037284829656
triad,2061536946.5731053,0.058208998000000005,0.058141929731259895,0.058276066268740115
dot,1990031534.0396883,0.040200368,0.04012405997520025,0.04027667602479975
