function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,13543961340.226017,0.039639135,0.039467507588551214,0.039810762411448784
mul,12891811692.798353,0.041644334,0.041507655662584256,0.04178101233741574
add,13887658851.021484,0.057987194000000006,0.05770941784320255,0.05826497015679746
triad,13682008942.72683,0.058858781,0.05858152260333559,0.05913603939666441
dot,11839913056.058374,0.04534416000000001,0.04515281143566625,0.04553550856433377
