function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,14390943866.541735,0.037306163999999996,0.03726567720358024,0.03734665079641975
mul,14346300403.329515,0.037422255,0.037389738022203876,0.03745477197779613
add,15999465960.208313,0.050333328000000004,0.05028153201579203,0.050385123984207976
triad,16010924800.046446,0.050297304999999994,0.05026061075723228,0.050333999242767706
dot,21266221650.79661,0.025245242,0.025211116740310766,0.025279367259689236
