function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,14458242258.617758,0.037132516,0.03712141835343755,0.03714361364656244
mul,14482335206.56263,0.037070742000000004,0.03705433881418203,0.037087145185817974
add,16265399452.672525,0.049510396,0.04947927229821731,0.04954151970178269
triad,16208617365.15098,0.049683840999999986,0.049485965011545785,0.049881716988454186
dot,8853589676.204588,0.060638784,0.05729326489402716,0.06398430310597285
