function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,149413208153.0319,0.0035931958000000003,0.0035860294380306913,0.0036003621619693092
mul,149010325762.15875,0.0036029108000000002,0.0035910913929520145,0.003614730207047986
add,153945885533.87137,0.005231100299999999,0.005211188603015541,0.005251011996984456
triad,153997930596.265,0.0052293324,0.0052101600045685766,0.005248504795431423
dot,163529270431.6968,0.0032830264,0.0032646754256609053,0.0033013773743390943
