function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,18859501187.819515,0.028466866999999993,0.027914353559406992,0.029019380440592994
mul,19248653480.33184,0.027891349,0.02748677318275803,0.02829592481724197
add,20859920511.716507,0.038605438000000006,0.03779248267044506,0.03941839332955495
triad,20433857840.494003,0.039410393,0.038562048635395384,0.04025873736460462
dot,24539865706.77637,0.021877499999999998,0.021267796709316437,0.022487203290683558
