function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,18806245314.822884,0.02854748,0.027571625937484148,0.029523334062515852
mul,17746946890.350914,0.030251452,0.029092161820840463,0.03141074217915954
add,19633042922.787704,0.041017909,0.03970189552680408,0.042333922473195916
triad,19282238717.97424,0.041764153,0.04038520638366054,0.043143099616339456
dot,21608713697.889553,0.024845111999999996,0.02309480984667957,0.02659541415332042
