function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,16974452239.147669,0.03162817300000001,0.030201132933645927,0.03305521306635409
mul,17077235273.243572,0.031437811999999996,0.029737624940210584,0.03313799905978941
add,15260141726.995514,0.05277188,0.049121110627202966,0.056422649372797035
triad,15055280241.178709,0.053489962,0.05007469417147993,0.056905229828520074
dot,3744018317.268342,0.143394307,0.13867000779332725,0.14811860620667275
