function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,18482814131.136906,0.029047033,0.027706546929211748,0.030387519070788252
mul,18458138702.704514,0.029085864000000003,0.027850412654052494,0.03032131534594751
add,20815963497.36543,0.038686961,0.03722301859919688,0.040150903400803115
triad,19979848820.752895,0.040305929000000004,0.0387034484901939,0.04190840950980611
dot,24271079381.037212,0.022119779000000003,0.020578010704648906,0.0236615472953511
