function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,16988858420.080935,0.031601353000000006,0.030091442990230505,0.03311126300976951
mul,17884061100.379387,0.030019519000000005,0.02854491239804726,0.03149412560195275
add,17613717497.58407,0.04572040899999999,0.04362411980715863,0.04781669819284135
triad,16461100119.756468,0.048921783,0.04634882041380228,0.051494745586197724
dot,3795627399.6987524,0.14144457700000002,0.13716370178611295,0.14572545221388708
