function,bandwidth [B/s],avg. execution time [s],CI start [s],CI end [s]
copy,16780340814.090977,0.031994040999999994,0.03053741997125651,0.03345066202874348
mul,16987188801.428305,0.031604459,0.03022937776842495,0.03297954023157505
add,18564536045.874996,0.04337875,0.04175912155461929,0.04499837844538071
triad,17916869231.961754,0.044946823999999996,0.04296931111299687,0.04692433688700312
dot,19877685886.88921,0.027008723000000002,0.025360727804953073,0.02865671819504693
